dali_product_id,brand_name,product_name,product_part_number,gtin,DALI Parts
11897,Helvar Components,LC44SEC-DA-500-1000-LOOP,T5957,6418488595705,"101,102,207"
11975,Inventronics,IT DALI 100/220-240/0A8/N DS L,AM53150,6937186168443,"101,102,207,251,252,253"
12009,Lunatone,DALI-2 PS,9010342012419,9010342012419,"101,103"
12000,HDL,Buspro-DALI Controller,MDL64-BP.53,6975176240861,"101,103"
12021,ZETAQLAB SpA,D-SENSOR2-OFR,ZQ19-03R0,8057729150976,"101,103,303,304"
12023,ZETAQLAB SpA,D-SENSOR2-OFC,ZQ19-04R0,8057729150983,"101,103,303,304"
12024,ZETAQLAB SpA,D-SENSOR2-TRW-IV,ZQ19-05R0,8057729150990,"101,103,303,304"
12025,ZETAQLAB SpA,D-SENSOR2-TRB-IV,ZQ19-06R0,8057729151003,"101,103,303,304"
12026,ZETAQLAB SpA,D-SENSOR2-MB,ZQ19-10R0,8057729151041,"101,103,303,304"
12027,ZETAQLAB SpA,D-SENSOR2-MB2,ZQ19-11R0,8057729151058,"101,103,303,304"
12028,ZETAQLAB SpA,D-SENSOR2-HB,ZQ19-12R0,8057729151065,"101,103,303,304"
12008,Lunatone,DALI-2 SI1L,89453477-1L,9010342015113,"101,103,303"
12006,BOKE,BK-DLL040S-AHA1050ADP,6971571384674,6971571384674,"101,102,207,209,250,251,252,253"
12007,BOKE,BK-DLL040S-AHA1050ADN,6971571384742,6971571384742,"101,102,207,209,250,251,252,253"
11999,Snappy,SDL240-48VF6,SDL240-48VF6,6972383240868,"101,102,207"
12010,akubela,KNX-DALI-2 Gateway,BTDG-02/64.2,6978280190664,"101,103"
11903,Tridonic,LCO 800/850-4200/286 NF DA C PRE,28006366,9006210916415,"101,102,207,251"
11904,Tridonic,LCO 600/600-2800/286 NF DA C PRE,28006365,9006210916385,"101,102,207,251"
12001,TCI,LV MICRO 150-700 DALI OF,126065OF,8010703473287,"101,102,207"
12002,LEF Lighting S.R.L.,LE10024IP65D,LE10024IP65D,8054521538858,"101,102,207"
12004,LEF Lighting S.R.L.,LE15024IP65D,LE15024IP65D,8054521538865,"101,102,207"
11994,AcTEC,CDBC,90580031,6974487502644,"101,103"
11984,BOKE,BK-DYL040S-AHB1050ADN,6971571384520,6971571384520,"101,102,207,250,251,252,253"
11992,QLT,PBS60D,A40PBS060D0B,8052705520514,"101,102,207"
11987,Menowatt GE,ZLU,ZLUD4,8055596010003,"101,103,351"
11988,Menowatt GE,ZLL,ZLLD4,8055596010010,"101,103,351"
11985,Snappy,SDL100-12VFP6,SDL100-12VFP6 100W 12V,6972383240424,"101,102,207"
11882,Endo Lighting Corp.,FX-522WA,FX-522WA,4580025933768,"101,102,207,209"
11995,LEF Lighting S.R.L.,LEML6061D,LEML6061D,8057760698222,"101,102,202"
11991,MOONS’,NPSUGMDHB,NPSUGMDHB,6971481491233,"101,103,351"
11963,BOKE,BK-DYL080S-AHB2000ADN,6971571384544,6971571384544,"101,102,207,250,251,252,253"
11878,Clevertronics,LLIFE-PRO-SM-POWGDALI-D2-WHT (ANZ),LLIFE-PRO-SM-POWGDALI-D2-WHT ANZ,9357260037767,"101,102,202"
11990,Clevertronics,LLEDDRV2CH-VV-2C230-CKIT-D2 (IEC),LLEDDRV2CH-VV-2C230-CKIT-D2 IEC,9357260093800,"101,102,202"
11964,LEXIKOS,PD1-CS11-12-150...310DP-37-SE-UE-01,2063026596,0192968000069,"101,102,207,251,252,253"
11965,LEXIKOS,PD1-CS11-16-200...400DP-38-SE-UE-01,2063026597,0192968000076,"101,102,207,251,252,253"
11966,LEXIKOS,PD1-CS11-18-300...530DP-36-SE-UE-01,2063026598,0192968000083,"101,102,207,251,252,253"
11967,LEXIKOS,PD1-CS11-25-450...700DP-36-SE-UE-01,2063026599,0192968000090,"101,102,207,251,252,253"
11968,LEXIKOS,PD2-CS10-34_650…800DP_45-SE-UE-01,2063026478,0192968000052,"101,102,207,251,252,253"
11803,Kegu,KG/G-DDW2.1,6972677892742,6972677892742,"101,103"
11908,JUNG,JH Puck DALI-2 TW control device with 2 BE,BTPDSTEB2U,4011377360037,"101,103"
11685,PHOS Ltd,TINF-F-B-250/350/700/1050-22DALI DT6,TINF-F-B-250/350/700/1050-22DALI DT6,5060949020212,"101,102,207"
11686,PHOS Ltd,TINF-F-W-250/350/700/1050-22DALI DT6,TINF-F-W-250/350/700/1050-22DALI DT6,5060949020229,"101,102,207"
11906,AGT,TDC609-0190,TDC609-0190,6976085406614,"101,102,207,251,252,253"
11950,XAL,XLT2-SP40W300-1050DIPDALI-S-1W,XLT2-SP40W300-1050DIPDALI-S-1W,9010399000803,"101,102,207"
11910,Snappy,SDL240-24VF6,SDL240-24VF6,6972383240851,"101,102,207"
11524,MOONS’,MU050S210BQI5020,MU050S210BQI5020,6971481491219,"101,102,207,209,250,251,252,253"
11912,TCI,IPR7 DALI NFC 4PS,141272S,8010703485983,"101,102,207,251,252,253"
11913,MEAN WELL,SPWM-75-12DA2,SPWM-75-12DA2,4711287510934,"101,102,207,251"
11949,XAL,PARO Input Device DALI VAR C ESSENTIAL,000705612,9010399000780,"101,103,303,304"
11880,BOKE,BK-DJL040S-AHB1050ADN,6971571384117,6971571384117,"101,102,207,209,250,251,252,253"
11907,Hynall,HNS142DLPIR,HNS142DLPIR,6976022550189,"101,103,351"
11911,Helvar Components,TR30-DA-350-700-W,T59460,6418488594609,"101,102,207,251,252,253"
11281,KGP Electronics GmbH,CC50W700-1200CG DALI DT8,CC50W700-1200CG DALI DT8,742773671345,"101,102,207,209,251,252,253"
11889,Helvar,3430D2,3430D2,5030797034303,"101,103,303,304"
11894,Helvar,3430BD2,3430BD2,5030797134300,"101,103,303,304"
11895,Helvar,3440D2,3440D2,5030797034402,"101,103,303,304"
11896,Helvar,3440BD2,3440BD2,5030797134409,"101,103,303,304"
11858,eldoLED,OT95F-M1A0DL1 2750 MA MAX,2841PC,197589386646,"101,102,150,207,250,251,252,253"
11898,LiFud,LF-BED016B,00789091052005,00789091052005,"101,102,207"
11900,BOKE,BK-DDV150S-AHA24V0DN,6971571384414,6971571384414,"101,102,207,251,252,253"
11901,BOKE,BK-DDV150S-AHA24V0DN,6971571384414,6971571384414,"101,102,207,251,252,253"
11902,BOKE,BK-DDV150S-AHA24V0DN,6971571384414,6971571384414,"101,102,207,209,251,252,253"
11883,Luxbox,LCDI 105V/3W.180/XL2-DALI,2382979,7630602506544,"101,102,202"
11876,uPowerTek,BLD-200-C-ARz-D,BLD-200-C-ARz-D,6975638850300,"101,102,150,207,250,251,252,253"
11879,CUPOWER,IC-S506-PLB-DA/0-10V-LW-CS,A9900210,06973969169313,"101,103,351"
11845,Pila,LED Driver 75W 0.25-0.50A DS EL,9290040074,8710163618609,"101,102,207,251,252,253"
11874,Philips,Xi CR 22W 0.2-1.05A SDMP 230V C123 sXt,9290048640,6941970637855,"101,102,150,207,250,251,252,253"
11890,Philips,Xi CR 75W 0.2-1.05A SDMP 230V C123 sXt,9290048642,6941970637879,"101,102,150,207,250,251,252,253"
11892,Philips,Xi CR 110W 0.2-1.05A SDMP 230V C133 sXt,9290048643,6941970637886,"101,102,150,207,250,251,252,253"
11885,Lutron,Energi Savr Node DALI Universal (1 Bus),QSN2-1DALUNV-D,0784276339650,"101,103"
11886,Lutron,HomeWorks Universal DALI Power Module,LQSE2-2DALUNV-D,0784276339667,"101,103"
11887,Lutron,HomeWorks Universal DALI Power Module (1 Bus),LQSE2-1DALUNV-D,0784276339674,"101,103"
11726,energetic,ECD37WCC0600-0950 DL5,ECD37WCC0600-0950 DL5,6979254520005,"101,102,207,251,252,253"
11871,AGT,TDC610-0200,TDC610-0200,6976085406621,"101,102,207,251,252,253"
11873,LiFud,LF-BED028B,00789091052029,00789091052029,"101,102,207"
11875,LiFud,LF-BED016A,00789091051992,00789091051992,"101,102,207,209"
11850,OPPLE,LED driver,OS-FLS-12-500-D,6937209626240,"101,102,207,251,252,253"
11872,OPPLE,Smart Connect Box G2,OP-GW-RY-WBRD-02,6941491794044,"101,103"
11877,unex lighting AG,200-034-008,200-034-008,7649995231490,"101,102,207,251,252,253"
11891,Helvar Components,TR30-DA-350-700-G,T59462,6418488594623,"101,102,207,251,252,253"
11893,Helvar Components,TR30-DA-350-700-B,T59461,6418488594616,"101,102,207,251,252,253"
11860,Lutron,Energi Savr Node DALI Universal,QSN2-2DALUNV-D,0784276339643,"101,103"
11865,TCI,MINI FLAT 20 DALI NFC,142240,8010703483446,"101,102,207,251,252,253"
11862,LiFud,LF-GHD150N-48,00789091051701,00789091051701,"101,102,207,251,252,253"
11863,LiFud,LF-GHD150N-48,00789091051701,00789091051701,"101,102,207,209,251,252,253"
11852,ESYLUX,PD 180/16 BASIC BMS DALI-2,EB10432101,4015120432101,"101,103,301,302,303,304"
11853,ESYLUX,PD 180/16 BASIC BMS DALI-2 FEL SF SDUE WH,EB10432118,4015120432118,"101,103,301,302,303,304"
11854,ESYLUX,PD 180/16 BASIC BMS DALI-2 FEL SF SDUE BK,EB10432125,4015120432125,"101,103,301,302,303,304"
11855,ESYLUX,PD 180/16 BASIC BMS DALI-2 FEL SF EDUE WH,EB10432132,4015120432132,"101,103,301,302,303,304"
11856,ESYLUX,PD 180/16 BASIC BMS DALI-2 FEL SF EDUE BK,EB10432149,4015120432149,"101,103,301,302,303,304"
11857,ESYLUX,PD 180/16 BASIC BMS DALI-2 FEL NUP NAP NCO IP55 WH,EB10432156,4015120432156,"101,103,301,302,303,304"
11851,BOKE,BK-WSL042S-AHC1050AWDPW,BK-WSL042S-AHC1050AWDPW,6971571383356,"102,104,207,209,251,252,253"
11861,BOKE,BK-DJL080S-AHB2000ADP,6971571384124,6971571384124,"101,102,207,209,250,251,252,253"
11870,CUPOWER,ID ELNCB 100/ 230 /200-800 DALI NFC H21,A9900209,6973969169351,"101,102,207,251,252,253"
11859,Skydance,TD-K,TD-K,6975617411645,"101,103"
11866,Skydance,TD-K(WT),TD-KWT,6975617411652,"101,103"
11756,Sosen,SS-80NH-V300F,162,6972715531626,"101,102,150,207,250,251,252,253"
11757,Sosen,SS-100NH-V300F,163,6972715531633,"101,102,150,207,250,251,252,253"
11758,Sosen,SS-150NH-V300F,164,6972715531640,"101,102,150,207,250,251,252,253"
11759,Sosen,SS-200NH-V300F,165,6972715531657,"101,102,150,207,250,251,252,253"
11760,Sosen,SS-240NH-V300F,166,6972715531664,"101,102,150,207,250,251,252,253"
11761,Sosen,SS-320NH-V300F,167,6972715531671,"101,102,150,207,250,251,252,253"
11813,Vossloh-Schwabe Deutschland...,ECXd 700.778,187653,4050732537523,"101,102,207,251,252,253"
11814,Vossloh-Schwabe Deutschland...,ECXd 1050.779,187654,4050732537530,"101,102,207,251,252,253"
11815,Vossloh-Schwabe Deutschland...,ECXd 1800.780,187655,4050732537547,"101,102,207,251,252,253"
11809,unex lighting AG,200-034-005,200-034-005,7649995231483,"101,102,207,251,252,253"
11810,unex lighting AG,200-032-010,200-032-010,7649995231445,"101,102,105,207,251,252,253"
11846,OLFER,CBU-PIR-CR-DA,OLF-057,8445799000077,"101,103"
11606,KGP Electronics GmbH,CC10W150-500 DALI NFC,CC10W150-500 DALI NFC,742773652603,"101,102,105,207,251,252,253"
11843,Philips,Xitanium 75W 0.25-0.5A 230V DALI DS 230V,9290040070,8727900976670,"101,102,207,251,252,253"
11844,Pila,LED Driver 60W 0.12-0.35A DS EL,9290040073,8710163618586,"101,102,207,251,252,253"
11835,TCI,ELED-DALI 3W 12-55V 1h BI,123057,8010703650961,"101,102,202"
11837,TCI,ELED-DALI 3W 20-105V 3h BI,123058/3,8010703651005,"101,102,202"
11838,TCI,ELED-DALI 3W 100-220V 3h BI,123059/3,8010703651012,"101,102,202"
11839,TCI,ELED-DALI 3W 20-105V 1h BI,123058,8010703650978,"101,102,202"
11840,TCI,ELED-DALI 3W 100-220V 1h BI,123059,8010703650985,"101,102,202"
11841,TCI,ELED-DALI 3W 12-55V 3h BI,123057/3,8010703650992,"101,102,202"
11842,BOKE,BK-DJL080S-AHB2000ADN,6971571384131,6971571384131,"101,102,207,209,250,251,252,253"
11836,Vossloh-Schwabe Deutschland...,ECXd 700.786,187672,4050732538872,"101,102,207"
11817,CDN LIGHT,CEC0150-12SH-DL,6925499928236,6925499928236,"101,102,207"
11818,CDN LIGHT,CEC0200-12SH-DL,6925499928243,6925499928243,"101,102,207"
11819,CDN LIGHT,CEC0280-12SH-DL,6925499928250,6925499928250,"101,102,207"
11820,CDN LIGHT,CEC0350-12SH-DL,6925499928267,6925499928267,"101,102,207"
11821,CDN LIGHT,CEC0550-12SH-DL,6925499928281,6925499928281,"101,102,207"
11826,CDN LIGHT,CEC0720-12SH-DL,6925499928298,6925499928298,"101,102,207"
11827,CDN LIGHT,CEC0850-12SH-DL,6925499928304,6925499928304,"101,102,207"
11829,CDN LIGHT,CEC1100-12SH-DL,6925499928328,6925499928328,"101,102,207"
11787,Philips,Xi CR 40W 0.2-1.05A SDMP 230V C123 sXt,9290048641,6941970637862,"101,102,150,207,250,251,252,253"
11812,Philips,Xitanium 60W 0.12-0.35A 220V DALI DS230V,9290040069,8727900976656,"101,102,207,251,252,253"
11807,AcTEC,G2M DC48-30D KC,90143799,6974487502545,"101,102,207"
11808,AcTEC,G2M DC48-12D KC,90143798,6974487502538,"101,102,207"
11816,QLT,PBS100D,A40PBS100D0B,8052705520538,"101,102,207"
11833,LEF Lighting S.R.L.,LE20DP,LE20DP,8054521530067,"101,102,207"
11830,Howtim,HP Emergency Light HT-EMLED-380-DALI,HP Emergency Light HT-EMLED-380-DALI,6974706620029,"101,102,202"
11831,Howtim,Emergency Light HT-EMLED-801-DALI,Emergency Light HT-EMLED-801-DALI,6974706620005,"101,102,202"
11282,KGP Electronics GmbH,LC75W900-1800 DALI DT8 NFC,LC75W900-1800 DALI DT8 NFC,742773652900,"101,102,105,207,209,251,252,253"
11783,KGP Electronics GmbH,LV100W24 DALI,LV100W24 DALI,742773671505,"101,102,207,251,252,253"
11754,Je Woo,LFSP-Mini/7W,LFSP-Mini/7W,4897063252820,"101,102,105,202,207,251,252,253"
11806,LiFud,LF-BED028A,00789091052012,00789091052012,"101,102,207,209"
11765,LEXIKOS,PD2-CS10-30_550…700DP_45-SE-UE-01,2063026437,00192968000045,"101,102,207,251,252,253"
11801,GIRA,DALI-2 Power Control Module TW,5411 00,4010337136484,"101,103"
11798,Ekinex,EK-GD1-DL-4-L-01,EK-GD1-DL-4-L-01,8050054980133,"101,102,207"
11799,Ekinex,EK-GD1-DL-4-L-01,EK-GD1-DL-4-L-01,8050054980133,"101,102,209"
11800,Ekinex,EK-GD1-DL-4-L-01,EK-GD1-DL-4-L-01,8050054980133,"101,102,209"
11204,KGP Electronics GmbH,CC15W100-700 DALI DT8 NFC,CC15W100-700 DALI DT8 NFC,742773652641,"101,102,105,207,209,251,252,253"
11788,KGP Electronics GmbH,XSC23W100-700 DALI NFC-1,XSC23W100-700 DALI NFC-1,742773653013,"101,102,207,251,252,253"
11794,Luxtronic,"constant current LED control gear, 30 W",3 C 130 01 6,4058254000754,"101,102,207,251,252,253"
11778,ADPower,MAC050TD1400UD-NU-APE,MAC050TD1400UD-NU-APE,6976758390004,"101,102,207,209,250,251,252,253"
11771,TCI,DC 150 24V ST2 DALI,122524,8010703484825,"101,102,207,251,253"
11770,XAL,MOVE IT 25/45 SPH CC Control Gear DALI VAR A,000730175_0,9010399000179,"101,102,207"
11312,Lunatone,DALI-2 2Ch Emergency Dimmer,9010342014420,9010342014420,"101,102,202"
11795,BOKE,BK-DWL022E-A0600ADN,6971571382601,6971571382601,"101,102,207,209,251,252,253"
11796,BOKE,BK-DWL022E-A0600ADP,6971571382595,6971571382595,"101,102,207,209,251,252,253"
11786,EPOWERTECH,EPE-EX 30M Emergency Exit Sign,EPE-EX-30M-DA,6973111310747,"101,102,202"
11774,CUPOWER,ID ECSCI 16/230/200-400 DT6 DIP CCT,A9900208,6973969169238,"101,102,207,251,252,253"
11781,KGP Electronics GmbH,LV30W24  DALI,LV30W24 DALI,742773671451,"101,102,207,251,252,253"
11782,KGP Electronics GmbH,LV150W24  DALI,LV150W24 DALI,742773671475,"101,102,207,251,252,253"
11784,KGP Electronics GmbH,LC35W150-700 DALI DT8 NFC,LC35W150-700 DALI DT8 NFC,742773652870,"101,102,105,207,209,251,252,253"
11785,KGP Electronics GmbH,LC50W300-1050 DALI DT8 NFC,LC50W300-1050 DALI DT8 NFC,742773652894,"101,102,105,207,209,251,252,253"
11789,KGP Electronics GmbH,CC20W100-800 DALI NFC,CC20W100-800 DALI NFC,742773652672,"101,102,105,207,251,252,253"
11790,KGP Electronics GmbH,CC23W100-700 DALI DT8 NFC,CC23W100-700 DALI DT8 NFC,742773652726,"101,102,105,207,209,251,252,253"
11791,KGP Electronics GmbH,LC35W75-400 DALI NFC F,LC35W75-400 DALI NFC F,742773652955,"101,102,207,251,252,253"
11792,KGP Electronics GmbH,SC42W300-1050CG-6X-DALI-ED,SC42W300-1050CG-6X-DALI-ED,742773652986,"101,102,207,251,252,253"
11793,KGP Electronics GmbH,XSC15W100-700 DALI NFC-1,XSC15W100-700 DALI NFC-1,742773671338,"101,102,207,251,252,253"
11776,L&S ITALIA S.p.A.,LITE DL MONO DT6,756200889,06974809410022,"101,102,207"
11777,L&S ITALIA S.p.A.,LITE DL EDC DT8,756200890,06974809410039,"101,102,207,209"
11698,Tridonic,LC 20/100-450/54 DA lp SNC4,87501218,9006210895406,"101,102,105,207,251"
11699,Tridonic,LC 35/250-700/54 DA lp SNC4,87501219,9006210895444,"101,102,105,207,251"
11700,Tridonic,LC 75/900-1900/54 DA lp SNC4,87501221,9006210895529,"101,102,105,207,251"
11772,Artilect Smart Link,DALI DC CV LED RGBWA Driver,AGD-CD335VA2,4718008310521,"101,102,207,209,251,252,253"
11773,Artilect Smart Link,DALI DC CV LED RGBWA Driver,AGD-CD335VA2,4718008310521,"101,102,207,209,251,252,253"
11164,LiFud,GSD080YF-D,00789091051510,00789091051510,"101,102,207,251,252,253"
11166,LiFud,GSD060YF-D,00789091051503,00789091051503,"101,102,207,251,252,253"
11167,LiFud,GSD040YF-D,00789091051497,00789091051497,"101,102,207,251,252,253"
11169,LiFud,GSD020YF-D,00789091051480,00789091051480,"101,102,207,251,252,253"
11580,LiFud,LF-GHD150D-48,00789091051695,00789091051695,"101,102,207,251,252,253"
11610,LiFud,LF-GHD150D-48,00789091051695,00789091051695,"101,102,207,209,251,252,253"
11769,QLT,BPS01,A40BPS01000B,8052705520545,101
11447,e:cue,SYMPL Fusion with DALI-2 Module 1-Port,CL24100604035,4895271101510,"101,103"
11752,BOKE,BK-DYN080S-A1050ADP,6971571383844,6971571383844,"101,102,207,250,251,252,253"
11745,EUCHIPS,LCP150DM-4H24V,LCP150DM-4H24V,6971945901223,"101,102,207,209"
11762,EUCHIPS,LCP150D-4W24V,LCP150D-4W24V,6971945901773,"101,102,207,209"
11753,uPowerTek,TYKx600-C-GRC,TYKx600-C-GRC,6975638850478,"101,102,150,207,250,251,252,253"
11744,CUPOWER,ID ECSCB 110/230/150-1050 D4i NFC OUT,A9900204,6973969163489,"101,102,207,250,251,252,253"
11755,CUPOWER,ID ECSCB 165/230/150-1050 D4i NFC OUT,A9900205,6973969163410,"101,102,207,250,251,252,253"
11763,CUPOWER,CU-DT6-24-240-220...240-CH,A9900206,06973969168040,"101,102,207,251,252,253"
11764,CUPOWER,CU-DT8-24-240-220...240-TW,A9900207,06973969168057,"101,102,207,209,251,252,253"
11525,Inventronics,EFM-800T140BT,EFM-800T140BT,00850060600289,"101,102,150,207,250,251,252,253"
11527,Inventronics,EFM-800Q105BT,EFM-800Q105BT,00850060600272,"101,102,150,207,250,251,252,253"
11539,Inventronics,EFM-800Q105BT,EFM-800Q105BT,00850060600272,"101,102,150,207,250,251,252,253"
11540,Inventronics,EFM-800Q105BG,EFM-800Q105BG,850045112998,"101,102,150,207,250,251,252,253"
11541,Inventronics,EFM-800Q105BG,EFM-800Q105BG,850045112998,"101,102,150,207,250,251,252,253"
11553,Inventronics,EFM-800T140BT,EFM-800T140BT,00850060600289,"101,102,150,207,250,251,252,253"
11554,Inventronics,EFM-800T140BG,EFM-800T140BG,850060600296,"101,102,150,207,250,251,252,253"
11555,Inventronics,EFM-800T140BG,EFM-800T140BG,850060600296,"101,102,150,207,250,251,252,253"
11750,BOKE,BK-DYN040S-A0400ADN,6971571383677,6971571383677,"101,102,207,250,251,252,253"
11751,BOKE,BK-DYN040S-A0400ADP,6971571383660,6971571383660,"101,102,207,250,251,252,253"
11456,Inventronics,NFS-1K2D210BC-PY01,NFS-1K2D210BC-PY01,00850060600265,"101,102,150,207,250,251,252,253"
11464,Inventronics,NFS-1K2D210BC-PY01,NFS-1K2D210BC-PY01,00850060600265,"101,102,150,207,250,251,252,253"
11714,BOKE,BK-DYN080S-A1050ADN,6971571383851,6971571383851,"101,102,207,250,251,252,253"
11593,Secoco,DALI DRIVER SK995-12-300-DIP,SK995,6976188650020,"101,102,207,251,252,253"
11431,Remoticom,EnergyNode Mini,786.11.502.01,8720892233356,"101,103,351"
11713,RP-Group,LPK-8H-2W-DL,LPK-8H-2W-DL,4262483026823,"101,102,202"
11742,RP-Group,LPK-8H-4W-DL,LPK-8H-4W-DL,4262483026830,"101,102,202"
11738,OTTIMA,OTM-DD200/250-CV,OTM-DD200/250-CV,6978086380047,"101,102,207"
11749,OTTIMA,OTM-DD60/100-CV,OTM-DD60/100-CV,6978086380023,"101,102,207"
11674,Artilect Smart Link,DALI DC CV LED Driver,AGD-LD631VA2,4718008310477,"101,102,207,251,252,253"
11729,MEAN WELL,SPWM-240-24DA2Q,SPWM-240-24DA2Q,4711287511030,"101,102,207,251"
11731,MEAN WELL,SPWM-240-24DA2Q,SPWM-240-24DA2Q,4711287511030,"101,102,209,251"
11732,MEAN WELL,SPWM-240-24DA2Q,SPWM-240-24DA2Q,4711287511030,"101,102,209,251"
11733,MEAN WELL,SPWM-240-24DA2Q,SPWM-240-24DA2Q,4711287511030,"101,102,209,251"
11734,MEAN WELL,SPWM-240-24DA2Q,SPWM-240-24DA2Q,4711287511030,"101,102,207,209,251"
11728,Clevertronics,LCFLED-D2 (IEC),LCFLED-D2 IEC,9357260092643,"101,102,202"
11719,CUPOWER,ID ECSCB 200/230/150-1050 D4i NFC OUT,A9900203,6973969163496,"101,102,207,250,251,252,253"
11735,Duemmegi,DLCP 1CH Application Controller,D2001/1,8053879660112,"101,103"
11727,OTTIMA,OTM-DD120/150/180-CV,OTM-DD120/150/180-CV,6978086380030,"101,102,207"
11717,TCI,PROFESSIONALE IN 40 DALI NFC,127529,8010703477490,"101,102,207,251,252,253"
11718,Schalk Steuerungstechnik GmbH,"TDS 1 DALI - Tastdimmsteuergerät DALI (230V AC, REB)",TDS1D9,4046929201148,"101,103"
11721,Schalk Steuerungstechnik GmbH,"UZS 3 DALI - Universal-Lichtzeitschalter DALI (230V AC, REB)",UZS3D9,4046929201155,"101,103"
11722,Schalk Steuerungstechnik GmbH,"UZS U3 DALI - Universal-Lichtzeitschalter DALI (230V AC, UP)",UZSU3D9,4046929201162,"101,103"
11697,Tridonic,LC 55/500-1050/54 DA lp SNC4,87501220,9006210895482,"101,102,105,207,251"
10734,AcTEC,G2M DC48-12D,90143661,6974487501104,"101,102,207"
10735,AcTEC,G2M DC48-30D,90143799,6974487501012,"101,102,207"
11702,MEAN WELL,SPWM-240-24DA2Q,SPWM-240-24DA2Q,4711287511030,"101,102,207,251"
11708,LEDVANCE,LEDVANCE RELAY DALI-2 CM,81204,4099854709135,"101,102,208"
11709,LEDVANCE,LEDVANCE RELAY DALI-2 RM,81205,4099854709159,"101,102,208"
11710,LEDVANCE,LEDVANCE REPEATER DALI-2 CM,81202,4099854709098,"101,102,103"
11711,LEDVANCE,LEDVANCE REPEATER DALI-2 RM,81203,4099854709111,"101,102,103"
10302,Luxbox,LELT-DALI 55V-3W/3x1865/180Li,2382764,7630602503536,"101,102,202"
11687,Luxbox,LELT-DALI 55V-3W/2x1865/60Li,2382951,7630602507534,"101,102,202"
11688,Luxbox,LELT-DALI 105V-3W/2x1865/60Li,2382952,7630602508531,"101,102,202"
11689,Luxbox,LELT-DALI 220V-3W/2x1865/60Li,2382953,7630602509538,"101,102,202"
11694,Luxbox,LELT-DALI 220V-3W/3x1865/180Li,2382955,7630602505530,"101,102,202"
11712,Entity,1200EN2039,1200EN2039,8058265680606,"101,102,207,209"
11692,CUPOWER,ID ECSCB 75 230 150-1050 D4i NFC OUT,A9900201,6973969163427,"101,102,207,250,251,252,253"
11707,CUPOWER,IC-S508-PLB-DA/0-10V-CW-CS,A9900202,06973969168408,"101,103,351"
11693,DONE,DL-22H-V32GX-MXK,DL-22H-V32GX-MXK,6976232110531,"101,102,207,250,251,252,253"
11680,Howtim,HP Emergency Light LDC003S 3W/LDC003S 5W/LDC003T,HP Emergency Light LDC003S 3W/LDC003S 5W/LDC003T,6974706620104,"101,102,202"
11703,PROLED,DALI DT6/DT8 PWM DIMMER 5-CHANNEL,L500D31,4251158492728,"101,102,207,209"
11657,Tridonic,EM R2A Exit Sign PRO 231 30m,89801283,9006210911564,"101,102,202,224"
11658,Tridonic,EM R2A Exit Sign PRO 231 30m-B,89801287,9006210911687,"101,102,202,224"
11648,AcTEC,SN-7D,90143978,6974487502460,"101,102,105,207,251,252,253"
11649,AcTEC,SN-10D,90143979,6974487502477,"101,102,105,207,251,252,253"
11684,Normagrup,ViaZipLissa_1NP,ViaZipLissa_1NP,8435745042749,"101,102,202"
11691,Artilect Smart Link,DALI DC CV LED Driver (Entry),AGD-LD631Vn3,4718008310248,"101,102,207"
11662,LiFud,LF-GSD040YJ-D,00789091051763,00789091051763,"101,102,207,251,252,253"
11665,LiFud,LF-GSD040YJ-D,00789091051763,00789091051763,"101,102,207,209,251,252,253"
11666,LiFud,LF-GSD060YJ-D,00789091051770,00789091051770,"101,102,207,251,252,253"
11668,LiFud,LF-GSD060YJ-D,00789091051770,00789091051770,"101,102,207,209,251,252,253"
11669,LiFud,LF-GSD080YJ-D,00789091051787,00789091051787,"101,102,207,251,252,253"
11670,LiFud,LF-GSD080YJ-D,00789091051787,00789091051787,"101,102,207,209,251,252,253"
